env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,metrics_predict_accuracy,metrics_predict_loss,metrics_predict_macro-f1,metrics_predict_micro-f1,metrics_predict_runtime,metrics_predict_samples,metrics_predict_samples_per_second,metrics_predict_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,566,1,sciq,01HAAJHP3JCRHT71RSGA35P6AE,,,,,,,,,,,,,,,,,,,2023-09-14 23:46:26.67453 +0000 UTC,01HAAJHP3M8F69AY8EAA14VT7S,sciq-google-t5-small-lm-adapt-lora_566-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,566,1,sciq,01HAAJHP3JCRHT71RSGA35P6AE,,12.84,0.533,1.1222381591796875,0.5316558397366891,0.533,10.8213,1000,92.41,11.551,0.54,1.0984106063842773,0.5392970873683892,0.54,10.8369,1000,92.278,11.535,,01HAAJHP3M8F69AY8EAA14VT7S,sciq-google-t5-small-lm-adapt-lora_566-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,849,1,sciq,01HAAJHRWAE13WTG88JPP2QSEP,,,,,,,,,,,,,,,,,,,2023-09-14 21:34:42.017613 +0000 UTC,01HAAJHRWC4BES2YJQZ9QXWHEE,sciq-google-t5-small-lm-adapt-lora_849-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,849,1,sciq,01HAAJHRWAE13WTG88JPP2QSEP,,,,,,,,,,,,,,,,,,,2023-09-14 23:46:26.671664 +0000 UTC,01HAAJHRWC4BES2YJQZ9QXWHEE,sciq-google-t5-small-lm-adapt-lora_849-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,849,1,sciq,01HAAJHRWAE13WTG88JPP2QSEP,,12.84,0.404,1.3198552131652832,0.3711088305218212,0.404,11.987,1000,83.424,10.428,0.364,1.3213151693344116,0.3350102560462038,0.364,12.0312,1000,83.117,10.39,,01HAAJHRWC4BES2YJQZ9QXWHEE,sciq-google-t5-small-lm-adapt-lora_849-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1132,1,sciq,01HAAJHVWS668XA11KTR8M3QCB,,,,,,,,,,,,,,,,,,,2023-09-14 20:31:58.801939 +0000 UTC,01HAAJHVWVM8MKG60ZWASH3CMD,sciq-google-t5-small-lm-adapt-lora_1132-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1132,1,sciq,01HAAJHVWS668XA11KTR8M3QCB,,12.84,0.526,1.1159894466400146,0.5252185552410459,0.526,14.405,1000,69.42,8.678,0.538,1.1064847707748413,0.5374237933192944,0.538,14.3856,1000,69.514,8.689,,01HAAJHVWVM8MKG60ZWASH3CMD,sciq-google-t5-small-lm-adapt-lora_1132-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,google/t5-small-lm-adapt,requirements.txt,3.9,-1,2,sciq,01HAAJHYVZYGX6TCXQT9FYNBD3,,12.84,0.595,1.4799854755401611,0.5946177307826562,0.595,8.5885,1000,116.435,14.554,0.612,1.4560229778289795,0.6122491476439146,0.612,8.568,1000,116.714,14.589,,01HAAJHYW1JXD3485N7HZA5KH5,sciq-google-t5-small-lm-adapt-full_finetuning-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1,2,sciq,01HAAJJ1WBWB9AJ78H5WRSQEGE,,12.84,0.363,1.3311042785644531,0.3362209955618293,0.363,9.8838,1000,101.175,12.647,0.339,1.3392090797424316,0.3158625570401584,0.339,9.9764,1000,100.237,12.53,,01HAAJJ1WDHK4ZYC3RTZ12T180,sciq-google-t5-small-lm-adapt-lora_1-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,2,2,sciq,01HAAJJ5R75XTQXM9RTJX46YZY,,12.84,0.391,1.3192387819290161,0.3590280387846441,0.391,11.9409,1000,83.746,10.468,0.4,1.312204122543335,0.3792221323418381,0.4000000000000001,11.9325,1000,83.805,10.476,,01HAAJJ5R9GHCMAZDC8FNR9DG4,sciq-google-t5-small-lm-adapt-lora_2-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,4,2,sciq,01HAAJJ7R4X07G7HM5B3Y1PMM2,,,,,,,,,,,,,,,,,,,2023-09-14 21:40:49.196362 +0000 UTC,01HAAJJ7R6ZNBEXCW7TYDHFR4D,sciq-google-t5-small-lm-adapt-lora_4-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,4,2,sciq,01HAAJJ7R4X07G7HM5B3Y1PMM2,,,,,,,,,,,,,,,,,,,2023-09-14 23:45:29.259631 +0000 UTC,01HAAJJ7R6ZNBEXCW7TYDHFR4D,sciq-google-t5-small-lm-adapt-lora_4-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,4,2,sciq,01HAAJJ7R4X07G7HM5B3Y1PMM2,,12.84,0.265,1.3865032196044922,0.17546725496182258,0.265,9.4662,1000,105.638,13.205,0.244,1.3887853622436523,0.16529026294941962,0.244,9.464,1000,105.664,13.208,,01HAAJJ7R6ZNBEXCW7TYDHFR4D,sciq-google-t5-small-lm-adapt-lora_4-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,8,2,sciq,01HAAJJAQ4RZ63THSZ1G1K0791,,12.84,0.519,1.1633137464523315,0.5180130339603881,0.519,11.6173,1000,86.078,10.76,0.509,1.1753321886062622,0.5089653687241579,0.509,11.645,1000,85.874,10.734,,01HAAJJAQ60EG2QKXVETY5ST0P,sciq-google-t5-small-lm-adapt-lora_8-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,16,2,sciq,01HAAJJDQ1QYK51JS7TNVF22H1,,12.84,0.423,1.3077707290649414,0.3996727378969909,0.42299999999999993,12.0729,1000,82.83,10.354,0.414,1.2942721843719482,0.3944444195431682,0.414,12.0898,1000,82.714,10.339,,01HAAJJDQ4AV49FQWBGJ5P2XNJ,sciq-google-t5-small-lm-adapt-lora_16-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,32,2,sciq,01HAAJJGN9HW76G7N1Z9PBDTX9,,12.84,0.554,1.1123322248458862,0.5541470427200307,0.554,11.7844,1000,84.858,10.607,0.514,1.136104702949524,0.5139331902458038,0.514,11.7951,1000,84.781,10.598,,01HAAJJGNB3K2SC2PJDFD265D8,sciq-google-t5-small-lm-adapt-lora_32-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,64,2,sciq,01HAAJJKN6ZPAZGAH7MDW3DWFS,,,,,,,,,,,,,,,,,,,2023-09-14 20:50:59.571041 +0000 UTC,01HAAJJKN8N7F7KKEZ9R3CASNJ,sciq-google-t5-small-lm-adapt-lora_64-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,64,2,sciq,01HAAJJKN6ZPAZGAH7MDW3DWFS,,12.84,0.532,1.1421021223068237,0.5309591694942826,0.532,15.8223,1000,63.202,7.9,0.517,1.1425907611846924,0.516476680922871,0.517,16.1422,1000,61.949,7.744,,01HAAJJKN8N7F7KKEZ9R3CASNJ,sciq-google-t5-small-lm-adapt-lora_64-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1414,2,sciq,01HAAJJPSH0YG7DZ15NH7MC5Z7,,12.84,0.527,1.1477172374725342,0.5261690878629944,0.527,15.2256,1000,65.679,8.21,0.521,1.14182710647583,0.5205652669972285,0.521,15.2096,1000,65.748,8.219,,01HAAJJPSK93SEFWVD56JFRMBD,sciq-google-t5-small-lm-adapt-lora_1414-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,283,2,sciq,01HAAJJSJPQC5VTN2AKD4GHEP8,,12.84,0.263,1.3865699768066406,0.19790440094799644,0.263,12.8132,1000,78.044,9.756,0.218,1.3870139122009277,0.16941394701178242,0.218,12.7651,1000,78.339,9.792,,01HAAJJSJRKAFW6BDEFQJQWRN0,sciq-google-t5-small-lm-adapt-lora_283-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,566,2,sciq,01HAAJJWHGK69N3XX81T3CK42C,,12.84,0.541,1.1091065406799316,0.5395183524319906,0.541,11.1019,1000,90.075,11.259,0.533,1.1104731559753418,0.532063713222793,0.533,11.247,1000,88.912,11.114,,01HAAJJWHJ341J0XC9WG3CG02Y,sciq-google-t5-small-lm-adapt-lora_566-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,849,2,sciq,01HAAJJZG6KAZMVP6PDW0Z17DA,,12.84,0.394,1.3171552419662476,0.3592613276246992,0.394,13.5362,1000,73.876,9.235,0.354,1.320737600326538,0.3236753623772189,0.354,13.5607,1000,73.742,9.218,,01HAAJJZG8A5H1CEXNDNKWYVX6,sciq-google-t5-small-lm-adapt-lora_849-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,849,2,sciq,01HAAJJZG6KAZMVP6PDW0Z17DA,,,,,,,,,,,,,,,,,,,2023-09-14 21:59:55.725937 +0000 UTC,01HAAJJZG8A5H1CEXNDNKWYVX6,sciq-google-t5-small-lm-adapt-lora_849-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1132,2,sciq,01HAAJK2EPFF646NEZYSM7168J,,,,,,,,,,,,,,,,,,,2023-09-14 21:59:57.924554 +0000 UTC,01HAAJK2ESATYWGM6JSMFQKDR7,sciq-google-t5-small-lm-adapt-lora_1132-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1132,2,sciq,01HAAJK2EPFF646NEZYSM7168J,,12.84,0.532,1.1122900247573853,0.5313356711986478,0.532,14.3146,1000,69.859,8.732,0.538,1.0867468118667603,0.5375590190836634,0.538,14.3043,1000,69.909,8.739,,01HAAJK2ESATYWGM6JSMFQKDR7,sciq-google-t5-small-lm-adapt-lora_1132-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1,3,sciq,01HAAJK8CN3HGAPY0ZA86MZNWX,,12.84,0.396,1.3239710330963135,0.3740249376263428,0.396,12.051,1000,82.981,10.373,0.365,1.3179583549499512,0.34326584279955413,0.36499999999999994,12.033,1000,83.105,10.388,,01HAAJK8CQ6AAQ4AJP0JP2W1EY,sciq-google-t5-small-lm-adapt-lora_1-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,google/t5-small-lm-adapt,requirements.txt,3.9,-1,3,sciq,01HAAJKAAXGAMECVFCRNAFXYKR,,,,,,,,,,,,,,,,,,,2023-09-14 20:53:02.233982 +0000 UTC,01HAAJKAAZY3T77VG2HPTB40AB,sciq-google-t5-small-lm-adapt-full_finetuning-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,google/t5-small-lm-adapt,requirements.txt,3.9,-1,3,sciq,01HAAJKAAXGAMECVFCRNAFXYKR,,12.84,0.581,1.3666467666625977,0.5793148384899633,0.581,14.2195,1000,70.326,8.791,0.585,1.3305847644805908,0.5851475291970425,0.585,14.0858,1000,70.994,8.874,,01HAAJKAAZY3T77VG2HPTB40AB,sciq-google-t5-small-lm-adapt-full_finetuning-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,2,3,sciq,01HAAJKBCSVE8412MQBHFHP0X1,,,,,,,,,,,,,,,,,,,2023-09-14 20:53:02.231427 +0000 UTC,01HAAJKBCV4HFBK35377G5SFW9,sciq-google-t5-small-lm-adapt-lora_2-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,2,3,sciq,01HAAJKBCSVE8412MQBHFHP0X1,,12.84,0.391,1.3192387819290161,0.3590280387846441,0.391,11.8044,1000,84.714,10.589,0.4,1.312204122543335,0.3792221323418381,0.4000000000000001,11.957,1000,83.633,10.454,,01HAAJKBCV4HFBK35377G5SFW9,sciq-google-t5-small-lm-adapt-lora_2-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,4,3,sciq,01HAAJKEB9A8331TE542DXP5S7,,,,,,,,,,,,,,,,,,,2023-09-14 20:53:02.22897 +0000 UTC,01HAAJKEBBZWAP81QWRGQ7KMKG,sciq-google-t5-small-lm-adapt-lora_4-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,4,3,sciq,01HAAJKEB9A8331TE542DXP5S7,,12.84,0.272,1.386293888092041,0.22751285018983974,0.272,11.6714,1000,85.68,10.71,0.257,1.386171579360962,0.22682392967454115,0.257,11.675,1000,85.653,10.707,,01HAAJKEBBZWAP81QWRGQ7KMKG,sciq-google-t5-small-lm-adapt-lora_4-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,8,3,sciq,01HAAJKH9TZEZSP2TR762K5CJ2,,,,,,,,,,,,,,,,,,,2023-09-14 21:59:59.409173 +0000 UTC,01HAAJKH9WE6ZPME4BQBQKE0Z7,sciq-google-t5-small-lm-adapt-lora_8-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,8,3,sciq,01HAAJKH9TZEZSP2TR762K5CJ2,,12.84,0.509,1.163451075553894,0.5076529861724037,0.509,11.898,1000,84.048,10.506,0.522,1.1738711595535278,0.5220876556541187,0.522,11.8095,1000,84.677,10.585,,01HAAJKH9WE6ZPME4BQBQKE0Z7,sciq-google-t5-small-lm-adapt-lora_8-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,16,3,sciq,01HAAJKME4BTCW9YB5SNFSN46F,,,,,,,,,,,,,,,,,,,2023-09-14 20:53:02.226103 +0000 UTC,01HAAJKME73X9KN31ZMXWAFAZA,sciq-google-t5-small-lm-adapt-lora_16-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,16,3,sciq,01HAAJKME4BTCW9YB5SNFSN46F,,12.84,0.361,1.3385061025619507,0.30846309417671364,0.361,18.387,1000,54.386,6.798,0.306,1.3467309474945068,0.2509946028481078,0.306,18.5089,1000,54.028,6.754,,01HAAJKME73X9KN31ZMXWAFAZA,sciq-google-t5-small-lm-adapt-lora_16-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,32,3,sciq,01HAAJKQEABCDH0HAFQ5G6TW4F,,,,,,,,,,,,,,,,,,,2023-09-14 22:00:00.472925 +0000 UTC,01HAAJKQECHKDCMRBMVSVS2JSK,sciq-google-t5-small-lm-adapt-lora_32-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,32,3,sciq,01HAAJKQEABCDH0HAFQ5G6TW4F,,12.84,0.554,1.1105663776397705,0.5537991656561957,0.554,12.0418,1000,83.044,10.381,0.508,1.1364564895629883,0.5082163830298219,0.508,11.973,1000,83.522,10.44,,01HAAJKQECHKDCMRBMVSVS2JSK,sciq-google-t5-small-lm-adapt-lora_32-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,64,3,sciq,01HAAJKT8V5498YKP5PGSMGKT4,,,,,,,,,,,,,,,,,,,2023-09-14 22:00:21.993557 +0000 UTC,01HAAJKT8XTCGNTKJGWYS6EPP5,sciq-google-t5-small-lm-adapt-lora_64-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,64,3,sciq,01HAAJKT8V5498YKP5PGSMGKT4,,12.84,0.496,1.1789652109146118,0.49357805458130866,0.496,14.0001,1000,71.428,8.928,0.489,1.1956840753555298,0.48554084959968274,0.489,13.9574,1000,71.647,8.956,,01HAAJKT8XTCGNTKJGWYS6EPP5,sciq-google-t5-small-lm-adapt-lora_64-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1414,3,sciq,01HAAJKX7B1MRB91N97VW81VTV,,12.84,0.527,1.1477172374725342,0.5261690878629944,0.527,15.1302,1000,66.093,8.262,0.521,1.14182710647583,0.5205652669972285,0.521,15.0922,1000,66.259,8.282,,01HAAJKX7DDWZ4WHR7BBK60RNX,sciq-google-t5-small-lm-adapt-lora_1414-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,283,3,sciq,01HAAJM05NW2675H0N1SSBD11R,,,,,,,,,,,,,,,,,,,2023-09-14 22:00:29.667453 +0000 UTC,01HAAJM05QC8EMF6Q2TMNX3R5K,sciq-google-t5-small-lm-adapt-lora_283-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,283,3,sciq,01HAAJM05NW2675H0N1SSBD11R,,12.84,0.265,1.3865330219268799,0.22716634038753303,0.265,12.5969,1000,79.385,9.923,0.248,1.387048363685608,0.21397493619426955,0.248,12.4014,1000,80.636,10.08,,01HAAJM05QC8EMF6Q2TMNX3R5K,sciq-google-t5-small-lm-adapt-lora_283-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,566,3,sciq,01HAAJM35AYM72FDRD23AA324V,,,,,,,,,,,,,,,,,,,2023-09-14 21:41:19.261007 +0000 UTC,01HAAJM35CFK1FAVXTH5JQ22XB,sciq-google-t5-small-lm-adapt-lora_566-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,566,3,sciq,01HAAJM35AYM72FDRD23AA324V,,,,,,,,,,,,,,,,,,,2023-09-15 00:00:14.640318 +0000 UTC,01HAAJM35CFK1FAVXTH5JQ22XB,sciq-google-t5-small-lm-adapt-lora_566-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,566,3,sciq,01HAAJM35AYM72FDRD23AA324V,,12.84,0.538,1.1100249290466309,0.5363760092805314,0.538,20.2333,1000,49.424,6.178,0.559,1.0702966451644897,0.5588670344720537,0.559,20.1195,1000,49.703,6.213,,01HAAJM35CFK1FAVXTH5JQ22XB,sciq-google-t5-small-lm-adapt-lora_566-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,849,3,sciq,01HAAJM74CVTS2VHBMYKT1VPJG,,12.84,0.377,1.3219516277313232,0.3483494893947737,0.377,20.8165,1000,48.039,6.005,0.352,1.3263577222824097,0.32846659939815825,0.352,21.0778,1000,47.443,5.93,,01HAAJM74EN5TKHG6YHM3CF673,sciq-google-t5-small-lm-adapt-lora_849-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1132,3,sciq,01HAAJM93RKQ1NVK08JCX8P56P,,12.84,0.398,1.3026500940322876,0.37900919260986066,0.398,12.4522,1000,80.307,10.038,0.389,1.3026447296142578,0.37347341173520365,0.389,12.4815,1000,80.118,10.015,,01HAAJM93T2DXD5Z0B0TGZ1JSV,sciq-google-t5-small-lm-adapt-lora_1132-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,-1,1,sciq,01HAAJMC1V6QX97302E6TBKZ22,,,,,,,,,,,,,,,,,,,2023-09-14 22:00:32.311377 +0000 UTC,01HAAJMC1XHT1WHCHAPZATZ7RC,sciq-jacobmorrison-tk-instruct-small-lora-experiments-full_finetuning-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,-1,1,sciq,01HAAJMC1V6QX97302E6TBKZ22,,12.84,0.567,1.3808852434158325,0.5664644990199386,0.567,11.6391,1000,85.917,10.74,0.558,1.4137417078018188,0.5576703230449687,0.558,11.7037,1000,85.443,10.68,,01HAAJMC1XHT1WHCHAPZATZ7RC,sciq-jacobmorrison-tk-instruct-small-lora-experiments-full_finetuning-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,1,1,sciq,01HAAJMF0MFQGWM65PJTK6ADHN,,12.84,0.378,1.3266769647598267,0.37435822531721724,0.378,9.5759,1000,104.429,13.054,0.371,1.3191627264022827,0.3700683749277939,0.37099999999999994,9.5652,1000,104.546,13.068,,01HAAJMF0PQ6KWVQ4V98ZC4M4J,sciq-jacobmorrison-tk-instruct-small-lora-experiments-lora_1-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,2,1,sciq,01HAAJMJ2YVKVME61SFVSY6RE7,,,,,,,,,,,,,,,,,,,2023-09-14 22:00:40.497077 +0000 UTC,01HAAJMJ31AP3P9RGNG7NQSR41,sciq-jacobmorrison-tk-instruct-small-lora-experiments-lora_2-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,2,1,sciq,01HAAJMJ2YVKVME61SFVSY6RE7,,12.84,0.374,1.3351926803588867,0.36369349561807995,0.374,12.6309,1000,79.171,9.896,0.38,1.330075979232788,0.3753462638582813,0.38,12.8267,1000,77.962,9.745,,01HAAJMJ31AP3P9RGNG7NQSR41,sciq-jacobmorrison-tk-instruct-small-lora-experiments-lora_2-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,4,1,sciq,01HAAJMN2NYPCTX3J41VD4922Z,,12.84,0.261,1.3869999647140503,0.20377902466229272,0.261,15.7397,1000,63.534,7.942,0.242,1.3866463899612427,0.19166298098186646,0.242,16.0415,1000,62.338,7.792,,01HAAJMN2QKGK7FZ608QAXQW8D,sciq-jacobmorrison-tk-instruct-small-lora-experiments-lora_4-lr_5e-4-seed_1
